isbn,title,author,price,nstc,format,publisher,release_date,language,store_stock,store-location,boekpagina_url,,cover_url
9.78184E+12,The Essential Book of Tarot,Alice Ekrek,9.99,2468512,Hardcover,Arcturus,08/04/1999,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781838575274,,https://images.mind-books.nl/libris/book/cover/9781838575274
9.78184E+12,Lonely Planet Pocket Athens,"LONELY PLANET ; AVERBUCK,  Alexis",9.95,2468963,Paperback,Lonely Planet,06/02/2021,ENG,1,Travel - Engelstalig ,https://libris.nl/zoek?q=9781838698683,,https://images.mind-books.nl/libris/book/cover/9781838698683
9.78184E+12,To the Dogs,Louise Welsh,9.95,2468315,midprice,Canongate Books,01/01/2007,ENG,5,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781838859855,,https://images.mind-books.nl/libris/book/cover/9781838859855
9.78184E+12,Haiku,Hart Larrabee,9.99,2468495,e-book,Amber Books Ltd,04/03/2011,ENG,0,Online kopen,https://libris.nl/zoek?q=9781838864828,,https://images.mind-books.nl/libris/book/cover/9781838864828
9.78184E+12,Freedom to Think,Susie Alegre,10,2468547,Hardcover,Atlantic Books,04/03/2004,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781838951535,,https://images.mind-books.nl/libris/book/cover/9781838951535
9.78184E+12,The Soul of Iuchiban,Evan Dicken,9.99,2468555,e-book,Aconyte Books,10/09/2000,ENG,0,Online kopen,https://libris.nl/zoek?q=9781839082290,,https://images.mind-books.nl/libris/book/cover/9781839082290
9.78184E+12,Persian Myths & Tales,Unknown Author,9.95,2469092,Paperback,Flame Tree Publishing,03/12/2020,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781839647741,,https://images.mind-books.nl/libris/book/cover/9781839647741
9.78184E+12,The Detour,"HARRIS,  Ben J.",15.99,2468247,Hardcover,Grosvenor House Publishing Ltd,16/08/2019,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781839752131,,https://images.mind-books.nl/libris/book/cover/9781839752131
9.78184E+12,The Boy Who Saved a Bear,Nizrana Farook,15.99,2469130,Paperback,Nosy Crow Ltd,06/02/2021,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781839943928,,https://images.mind-books.nl/libris/book/cover/9781839943928
9.78184E+12,Cat Stories,Diana Secker Tesdell,9.99,2468218,Paperback,Everyman's Library,22/06/2022,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781841596105,,https://images.mind-books.nl/libris/book/cover/9781841596105
9.78184E+12,Japanese Haiku Poems,Peter Washington,7.5,2468767,Paperback,Everyman's Library,09/11/2016,ENG,1,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781841597553,,https://images.mind-books.nl/libris/book/cover/9781841597553
9.78184E+12,Tales from Earthsea,Ursula K. Le Guin,10,2468439,Paperback,Gollancz,15/05/2020,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781842552148,,https://images.mind-books.nl/libris/book/cover/9781842552148
9.78184E+12,A Memoir of Vincent Van Gogh,"VAN GOGH-BONGER,  Jo",22.5,2468721,Paperback,Pallas Athene,03/12/2022,ENG,6,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781843681557,,https://images.mind-books.nl/libris/book/cover/9781843681557
9.78184E+12,The Tortoise And The Hare,Elizabeth Jenkins,9.99,2468434,e-book,Virago Press Ltd,16/08/2022,ENG,0,Online kopen,https://libris.nl/zoek?q=9781844087471,,https://images.mind-books.nl/libris/book/cover/9781844087471
9.78185E+12,Man's Search For Meaning,Viktor E Frankl,9.99,2468584,e-book,Ebury Publishing,13/10/1996,ENG,0,Online kopen,https://libris.nl/zoek?q=9781846046384,,https://images.mind-books.nl/libris/book/cover/9781846046384
9.78185E+12,When the Rivers Run Dry,Fred Pearce,15,2468738,Paperback,Granta Books,16/08/2025,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781846276484,,https://images.mind-books.nl/libris/book/cover/9781846276484
9.78185E+12,Jokes for the Gunmen,Mazen Maarouf,17.5,2468797,Paperback,Granta Books,06/02/2024,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781846276675,,https://images.mind-books.nl/libris/book/cover/9781846276675
9.78185E+12,Hex,Jenni Fagan,15.99,2468265,midprice,Birlinn General,22/06/2014,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781846976223,,https://images.mind-books.nl/libris/book/cover/9781846976223
9.78185E+12,Middlemarch,George Eliot,7.5,2468662,Hardcover,Alma Books Ltd,09/11/2016,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781847496041,,https://images.mind-books.nl/libris/book/cover/9781847496041
9.78185E+12,A Room of One's Own,Virginia Woolf,15.99,2468280,Paperback,Alma Books Ltd,06/02/2005,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781847497888,,https://images.mind-books.nl/libris/book/cover/9781847497888
9.78185E+12,Finnegans Wake,James Joyce,9.99,2468383,e-book,Alma Books Ltd,22/06/2023,ENG,0,Online kopen,https://libris.nl/zoek?q=9781847498007,,https://images.mind-books.nl/libris/book/cover/9781847498007
9.78185E+12,Legacy of Violence,Caroline Elkins,12.5,2468702,Paperback,Vintage Publishing,22/06/2013,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781847921062,,https://images.mind-books.nl/libris/book/cover/9781847921062
9.78185E+12,Homelands,"GARTON ASH,  Timothy",10,2468374,Hardcover,Vintage Publishing,22/06/2014,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781847926616,,https://images.mind-books.nl/libris/book/cover/9781847926616
9.78185E+12,Messengers,Stephen Martin ; Joseph Marks,15,2468843,hardcover,Cornerstone,06/02/2025,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781847942371,,https://images.mind-books.nl/libris/book/cover/9781847942371
9.78185E+12,Talk to Me,James Vlahos,9.99,2468480,Hardcover,Cornerstone,06/02/2021,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781847942647,,https://images.mind-books.nl/libris/book/cover/9781847942647
9.78185E+12,Lucky Luke 44 - Lucky Luke Versus Pat Poker,Morris,9.99,2468401,e-book,Cinebook Ltd,22/06/2021,ENG,0,Online kopen,https://libris.nl/zoek?q=9781849181792,,https://images.mind-books.nl/libris/book/cover/9781849181792
9.78185E+12,Vogue on: Dolce & Gabbana,Luke Leitch ; Ben Evans,15.99,2468697,Hardcover,Quadrille Publishing Ltd,22/06/2017,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781849499729,,https://images.mind-books.nl/libris/book/cover/9781849499729
9.78185E+12,Shape of Light: 100 Years of Photography and Abstract Art,"BAKER,  Simon",10,2468623,Paperback,Tate Publishing,08/04/2023,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781849763691,,https://images.mind-books.nl/libris/book/cover/9781849763691
9.78185E+12,A Splendour of Succulents & Cacti,Caroline Ball,9.95,2469056,Paperback,Bodleian Library,09/11/2020,ENG,1,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781851245970,,https://images.mind-books.nl/libris/book/cover/9781851245970
9.78185E+12,The Ethnic Cleansing of Palestine,Ilan Pappe,15.99,2468985,Paperback,Oneworld Publications,16/08/2020,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781851685554,,https://images.mind-books.nl/libris/book/cover/9781851685554
9.78185E+12,Kimono,Anna Jackson,9.99,2468417,e-book,V & A Publishing,16/08/2005,ENG,0,Online kopen,https://libris.nl/zoek?q=9781851779925,,https://images.mind-books.nl/libris/book/cover/9781851779925
9.78185E+12,Pembrokeshire Coast Path,Unknown Author,12.5,2468470,Hardcover,Cicerone,06/02/2011,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781852848156,,https://images.mind-books.nl/libris/book/cover/9781852848156
9.78186E+12,The Royals,Rab MacGibbon,9.95,2468952,Paperback,NP,16/08/2020,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781855145344,,https://images.mind-books.nl/libris/book/cover/9781855145344
9.78186E+12,Egypt,Unknown Author,15.99,2469079,e-book,Culture Smart!,22/06/2021,ENG,0,Online kopen,https://libris.nl/zoek?q=9781857336719,,https://images.mind-books.nl/libris/book/cover/9781857336719
9.78186E+12,Averno,Louise Gluck,10,2468536,Paperback,Carcanet Press Ltd,08/04/2023,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781857548372,,https://images.mind-books.nl/libris/book/cover/9781857548372
9.78186E+12,Last And First Men,Olaf Stapledon,15.99,2468232,Paperback,Gollancz,16/08/2004,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781857988062,,https://images.mind-books.nl/libris/book/cover/9781857988062
9.78191E+12,The House of Mirth,Edith Wharton,15.99,2468214,Paperback,Macmillan Collector's Library,22/06/2018,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781909621978,,https://images.mind-books.nl/libris/book/cover/9781909621978
9.78191E+12,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,9.99,2468597,e-book,Baker Street Press,13/10/2009,ENG,0,Online kopen,https://libris.nl/zoek?q=9781912464500,,https://images.mind-books.nl/libris/book/cover/9781912464500
9.78191E+12,The Animals in That Country,Laura Jean McKay,22.5,2468444,Paperback,Scribe Publications,22/06/2018,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781912854523,,https://images.mind-books.nl/libris/book/cover/9781912854523
9.78191E+12,Beer and Veg,Mark Dredge,22.5,2468589,Paperback,"Ryland, Peters & Small Ltd",13/10/2001,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781912983407,,https://images.mind-books.nl/libris/book/cover/9781912983407
9.78191E+12,Watersong,Clarissa Goenawan,9.99,2468367,e-book,Scribe Publications,15/05/2023,ENG,0,Online kopen,https://libris.nl/zoek?q=9781914484117,,https://images.mind-books.nl/libris/book/cover/9781914484117
9.78191E+12,Thirst,Marina Yuszczuk,9.95,2468235,Paperback,Scribe Publications,16/08/2007,ENG,3,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781914484643,,https://images.mind-books.nl/libris/book/cover/9781914484643
9.78191E+12,Sense and Sensibility Gift Set,Chiltern Publishing,15,2468568,Paperback,Chiltern Publishing,10/09/2013,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781914602399,,https://images.mind-books.nl/libris/book/cover/9781914602399
9.78194E+12,"Knights of Sidonia, Vol. 1",Tsutomu Nihei,9.99,2468934,Paperback,Vertical Inc.,16/08/2025,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781935654803,,https://images.mind-books.nl/libris/book/cover/9781935654803
9.78196E+12,A Queen of Ruin,K F Breene,9.99,2468619,Paperback,"Hazy Dawn Press, Inc.",13/10/1994,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781955757201,,https://images.mind-books.nl/libris/book/cover/9781955757201
9.78196E+12,Fake Rebellion Vol 2,Yuchan,12.5,2468219,Paperback,Alien Books,22/06/2023,ENG,1,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781962201179,,https://images.mind-books.nl/libris/book/cover/9781962201179
9.78197E+12,"Jujutsu Kaisen, Vol. 6",Gege Akutami,9.95,2468718,Paperback,"Viz Media, Subs. of Shogakukan Inc",03/12/2019,ENG,9,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781974714827,,https://images.mind-books.nl/libris/book/cover/9781974714827
9.78197E+12,Demon Slayer: Kimetsu no Yaiba Complete Box Set,Koyoharu Gotouge,7.5,2468818,Paperback,"Viz Media, Subs. of Shogakukan Inc",09/11/2024,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781974725953,,https://images.mind-books.nl/libris/book/cover/9781974725953
9.78197E+12,"Komi Can't Communicate, Vol. 19",Tomohito Oda,9.95,2468507,Paperback,"Viz Media, Subs. of Shogakukan Inc",04/03/2023,ENG,4,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781974731022,,https://images.mind-books.nl/libris/book/cover/9781974731022
9.78199E+12,Dirty Lying Faeries,Sabrina Blackburry,9.99,2468523,Paperback,Wattpad Books,08/04/2010,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9781990259197,,https://images.mind-books.nl/libris/book/cover/9781990259197
9.78207E+12,Trentino-Alto Adige,NULL,15.99,2468492,Paperback,"Terra - Lannoo, Uitgeverij",04/03/2008,FRE,2,Anderstalig ,https://libris.nl/zoek?q=9782067127166,,https://images.mind-books.nl/libris/book/cover/9782067127166
9.78208E+12,Le voyage dans l'est,"ANGOT,  Christine",12.5,2468862,e-book,Flammarion,29/12/2024,FRE,0,Online kopen,https://libris.nl/zoek?q=9782080231987,,https://images.mind-books.nl/libris/book/cover/9782080231987
9.78223E+12,Tenir debout,MÃ©lissa Da Costa,9.95,2468571,audiobook,Albin Michel,10/09/2016,FRE,1,Online kopen,https://libris.nl/zoek?q=9782226472731,,https://images.mind-books.nl/libris/book/cover/9782226472731
9.78285E+12,Un appartement Ã  Paris,"MUSSO,  Guillaume",22.5,2468943,Hardcover,XO,13/09/2025,FRE,0,Anderstalig ,https://libris.nl/zoek?q=9782845639614,,https://images.mind-books.nl/libris/book/cover/9782845639614
9.78288E+12,De ark van Rataplan,Jul,22.5,2468171,pocket,Lucky Comics,15/05/2011,NL,2,Strips - kinderboeken,https://libris.nl/zoek?q=9782884719544,,https://images.mind-books.nl/libris/book/cover/9782884719544
9.78346E+12,How to be Good,Nick Hornby,12.5,2468643,Paperback,Kiepenheuer & Witsch,22/06/2012,DUI,0,Anderstalig ,https://libris.nl/zoek?q=9783462049947,,https://images.mind-books.nl/libris/book/cover/9783462049947
9.78349E+12,Der Junge muss an die frische Luft,"KERKELING,  Hape",9.99,2468356,e-book,Piper,15/05/2012,DUI,0,Online kopen,https://libris.nl/zoek?q=9783492312394,,https://images.mind-books.nl/libris/book/cover/9783492312394
9.78357E+12,Was sie nicht wusste,Nicci French,10,2468683,Paperback,C.Bertelsmann,08/04/2025,DUI,0,Anderstalig ,https://libris.nl/zoek?q=9783570103777,,https://images.mind-books.nl/libris/book/cover/9783570103777
9.78373E+12,Das Echo der Schuld,Charlotte Link,22.5,2468462,Paperback,Blanvalet,06/02/2003,DUI,0,Anderstalig ,https://libris.nl/zoek?q=9783734113567,,https://images.mind-books.nl/libris/book/cover/9783734113567
9.78376E+12,Picos de Europa (wf) 50T GPS Tal- & Bergwanderungen,Unknown Author,12.5,2468861,e-book,Rother,28/12/2024,DUI,0,Online kopen,https://libris.nl/zoek?q=9783763343614,,https://images.mind-books.nl/libris/book/cover/9783763343614
9.78379E+12,The Cathedral of Music,Caroline Bertelsmann ; Archivo Storico Ricordi,15,2468308,Paperback,Prestel,01/01/2000,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9783791356235,,https://images.mind-books.nl/libris/book/cover/9783791356235
9.78379E+12,Masterworks of Architectural Drawing,"BENEDIK,  Christian",15.99,2468375,Paperback,Prestel,22/06/2015,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9783791357218,,https://images.mind-books.nl/libris/book/cover/9783791357218
9.78383E+12,Marco Polo Wegenkaart 04 Berlijn - Brandenburg,Unknown Author,9.99,2468370,e-book,Marco Polo Kaarten,22/06/2019,NL,0,Online kopen,https://libris.nl/zoek?q=9783829740654,,https://images.mind-books.nl/libris/book/cover/9783829740654
9.78383E+12,MARCO POLO Cityplan Athen 1:12 000,Unknown Author,10,2468938,Paperback,Marco Polo Kaarten,16/08/2025,DUI,1,Anderstalig ,https://libris.nl/zoek?q=9783829741514,,https://images.mind-books.nl/libris/book/cover/9783829741514
9.78384E+12,Chagall,Ingo F. Walther ; Rainer Metzger,10,2468521,Paperback,Taschen GmbH,08/04/2008,ENG,0,Non fictie - Engelstalig ,https://libris.nl/zoek?q=9783836527835,,https://images.mind-books.nl/libris/book/cover/9783836527835
9.78384E+12,Witchcraft. The Library of Esoterica,Jessica Hundley ; Pam Grossman,9.99,2468724,Paperback,Taschen GmbH,03/12/2019,ENG,0,Non fictie - Engelstalig ,https://libris.nl/zoek?q=9783836585606,,https://images.mind-books.nl/libris/book/cover/9783836585606
9.78384E+12,All-American Ads of the 80s,Steven Heller,22.5,2468156,Hardcover,Taschen GmbH,01/02/2014,ENG,0,Non fictie - Engelstalig ,https://libris.nl/zoek?q=9783836588614,,https://images.mind-books.nl/libris/book/cover/9783836588614
9.78384E+12,Astrology. The Library of Esoterica,Andrea Richards,12.5,2468197,Paperback,Taschen GmbH,22/06/2021,ENG,26,Non fictie - Engelstalig ,https://libris.nl/zoek?q=9783836599801,,https://images.mind-books.nl/libris/book/cover/9783836599801
9.7839E+12,Do You Read Me?,Marianne Julia Strauss ; gestalten,12.5,2468263,Paperback,gestalten,22/06/2012,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9783899559941,,https://images.mind-books.nl/libris/book/cover/9783899559941
9.78396E+12,Colours and Faces of India,"KRASNOSTEIN,  David",9.95,2468490,Paperback,teNeues,04/03/2006,ENG,0,Fictie - Engelstalig ,https://libris.nl/zoek?q=9783961712861,,https://images.mind-books.nl/libris/book/cover/9783961712861
9.78396E+12,Escape,Guerel Sahin,9.95,2468478,Paperback,teNeues,06/02/2019,ENG,2,Fictie - Engelstalig ,https://libris.nl/zoek?q=9783961715718,,https://images.mind-books.nl/libris/book/cover/9783961715718
9.78397E+12,Brick by Brick,gestalten,9.95,2468917,Paperback,gestalten,16/08/2025,ENG,2,Fictie - Engelstalig ,https://libris.nl/zoek?q=9783967040012,,https://images.mind-books.nl/libris/book/cover/9783967040012
9.78481E+12,Japan Style,Geeta Mehta ; Kimie Tada,10,2468734,Paperback,Tuttle Publishing,06/02/2024,ENG,0,Non Fictie - Engelstalig ,https://libris.nl/zoek?q=9784805315231,,https://images.mind-books.nl/libris/book/cover/9784805315231
9.78849E+12,Toda la verdad de mis mentiras/ The Whole Truth about My Lies,"BENAVENT,  Elizabet",9.95,2468290,Paperback,Suma,06/02/2015,SPA,0,Anderstalig ,https://libris.nl/zoek?q=9788491291893,,https://images.mind-books.nl/libris/book/cover/9788491291893
9.78886E+12,The Ladies of Art,Annamaria Bava ; Gioia Mori ; Alain TapiÃ¨,25,2468849,Paperback,Skira,08/04/2025,ENG,0,Non Fictie - Engelstalig ,https://libris.nl/zoek?q=9788857246826,,https://images.mind-books.nl/libris/book/cover/9788857246826
9.78886E+12,Moleskine Cahier Pocket Ruled Red Cover L. 3er Pack,Moleskine,9.95,2468227,Paperback,Moleskine Germany GmbH,16/08/1999,ENG,0,Schrijwaren afdeling,https://libris.nl/zoek?q=9788862931014,,https://images.mind-books.nl/libris/book/cover/9788862931014
9.78902E+12,Meent van der Sluis,Lukas Koops,9.95,2469089,Paperback,20 Leafdesdichten BV Bornmeer,09/11/2020,NL,0,,https://libris.nl/zoek?q=9789023257530,,https://images.mind-books.nl/libris/book/cover/9789023257530
9.789E+12,Chatroom,Helen Vreeswijk,22.5,2468616,e-book,Van Goor,10/09/2024,NL,0,Online kopen,https://libris.nl/zoek?q=9789000342990,,https://images.mind-books.nl/libris/book/cover/9789000342990
9.78909E+12,Wat de Bijbel wÃ©l zegt over homoseksualiteit,Daniel A Helminiak,15,2468319,Paperback,"Abdij Van Berne, Uitgeverij",01/01/2010,NL,1,Non fictie,https://libris.nl/zoek?q=9789089724441,,https://images.mind-books.nl/libris/book/cover/9789089724441
9.78949E+12,ACSI Campinggids Zuid-Europa 2020,ACSI,12.5,2468842,hardcover,ACSI. Publishing BV,06/02/2025,NL,0,Reisboeken,https://libris.nl/zoek?q=9789492023889,,https://images.mind-books.nl/libris/book/cover/9789492023889
9.78908E+12,Brieven aan Esther,Arnon Grunberg,29.95,2468937,Paperback,Alauda Publications,16/08/2025,NL,0,Fictie,https://libris.nl/zoek?q=9789081531450,,https://images.mind-books.nl/libris/book/cover/9789081531450
9.78903E+12,Een kleine geschiedenis van de Grote Oorlog 1914-1918,Koen Koch,9.99,2468884,Paperback,Ambo,20/01/2025,NL,0,Fictie,https://libris.nl/zoek?q=9789026327322,,https://images.mind-books.nl/libris/book/cover/9789026327322
9.78903E+12,Ode aan de e-nummers,Rosanne Hertzberger,15.99,2468461,Paperback,Ambo|Anthos,06/02/2002,NL,0,Fictie,https://libris.nl/zoek?q=9789026330872,,https://images.mind-books.nl/libris/book/cover/9789026330872
9.78903E+12,Beminnen,Marli Huijer,9.95,2468183,Paperback,Ambo|Anthos,15/05/2023,NL,0,Fictie,https://libris.nl/zoek?q=9789026342387,,https://images.mind-books.nl/libris/book/cover/9789026342387
